tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2020-11-19,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,509,324,7,0,0,0,0,0,0,0,0,0,0,5,0,0,
2020-11-19,32,Provinsi Jawa Barat,3216,KAB. BEKASI,8870,6939,1931,10021,4974,4696,155,67,36,52,5471,4583,56,32,32,0,78,78,0,6,3,2,1,16,95,0,
2020-11-19,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2023,1385,638,1192,441,746,11,0,0,11,330,297,10,5,5,0,6,3,3,0,0,0,0,1,0,0,
2020-11-20,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,10423,6312,4111,1269,928,330,9,0,0,9,1255,762,9,65,9,56,12,0,12,0,0,0,0,0,112,1,
2020-11-20,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,765,461,304,569,478,11,36,5,2,29,549,430,7,0,0,0,0,0,0,0,0,0,0,3,7,0,
2020-11-20,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,278,157,121,1086,794,182,2,1,0,1,164,149,2,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-11-20,32,Provinsi Jawa Barat,3276,KOTA DEPOK,11675,8602,3073,8690,7000,1445,32,0,25,7,6736,5900,204,227,187,40,69,69,0,0,0,0,0,3,107,0,
2020-11-20,32,Provinsi Jawa Barat,3209,KAB. CIREBON,1389,485,904,476,328,46,7,0,1,6,1222,1104,72,0,0,0,0,0,0,0,0,0,0,12,1,0,
2020-11-20,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,10006,7696,2310,2177,36,2120,3,3,0,0,293,200,9,859,859,0,0,0,0,0,0,0,0,2,1,0,
2020-11-20,32,Provinsi Jawa Barat,3275,KOTA BEKASI,10962,9672,1290,9695,8984,401,648,373,173,102,8840,6980,142,207,207,0,0,0,0,4,0,3,1,357,261,0,
2020-11-20,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1189,493,696,711,652,41,3,0,1,2,135,94,1,3,0,3,0,0,0,0,0,0,0,18,0,0,
2020-11-20,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,1644,1123,521,2615,672,1908,39,19,14,6,891,849,16,15,15,0,13,13,0,0,0,0,0,1,0,0,
2020-11-20,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,5611,4194,1417,7201,6775,327,57,0,0,57,2069,1480,54,85,66,19,7,7,0,0,0,0,0,66,43,0,
2020-11-20,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,9046,6495,2551,9927,9079,778,173,150,0,23,3483,2479,56,0,0,0,0,0,0,0,0,0,0,91,60,0,
2020-11-20,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,3782,2261,1521,853,744,86,25,0,0,25,288,216,15,58,0,58,0,0,0,0,0,0,0,4,0,0,
2020-11-20,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1405,1045,360,1696,1629,51,10,1,1,8,319,110,2,36,15,21,8,4,4,0,0,0,0,0,9,0,
2020-11-20,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,3612,2435,1177,771,421,349,10,0,0,10,453,410,6,240,240,0,25,9,16,0,0,0,0,0,2,0,
2020-11-20,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7628,5409,1518,443,100,100,243,3943,3399,16,0,0,0,0,0,0,0,0,0,0,8,92,0,
2020-11-20,32,Provinsi Jawa Barat,3205,KAB. GARUT,13361,8110,5251,3499,660,2830,0,0,0,0,773,445,15,0,0,0,0,0,0,0,0,0,0,65,4,0,
2020-11-20,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2269,2230,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-11-20,32,Provinsi Jawa Barat,3271,KOTA BOGOR,2834,2183,651,2503,1755,545,84,11,8,65,2478,2060,39,25,25,0,19,11,8,0,0,0,0,0,92,0,
2020-11-20,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,2429,1484,945,2254,1801,373,77,0,0,77,239,165,7,40,40,0,0,0,0,2,0,0,2,0,1,0,
2020-11-20,32,Provinsi Jawa Barat,3274,KOTA CIREBON,2653,1356,1297,341,287,24,2,1,0,1,420,345,18,0,0,0,0,0,0,0,0,0,0,31,14,0,
2020-11-20,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1726,922,804,932,532,397,0,0,0,0,78,51,24,20,20,0,2,2,0,0,0,0,0,0,2,1,
2020-11-20,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,382,288,13,0,0,0,0,0,0,0,0,0,0,2,10,0,
2020-11-20,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3925,2558,1367,2263,1959,146,31,0,2,29,1779,1021,21,0,0,0,0,0,0,0,0,0,0,155,40,0,
2020-11-20,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,2507,1388,1119,1356,982,279,10,1,1,8,817,438,26,32,0,32,3,0,3,0,0,0,0,42,5,0,
2020-11-20,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,2719,1811,908,5449,5118,286,60,7,10,43,1134,728,18,0,0,0,0,0,0,0,0,0,0,0,10,0,
2020-11-20,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,510,324,7,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-11-20,32,Provinsi Jawa Barat,3216,KAB. BEKASI,8950,6990,1960,10100,5053,4696,185,96,36,53,5478,4734,56,80,51,29,79,79,0,30,29,0,1,7,151,0,
2020-11-20,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2067,1419,648,1199,448,746,11,0,0,11,331,297,10,44,34,10,7,7,0,0,0,0,0,1,0,0,
2020-11-21,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,10479,6341,4138,1279,928,340,9,0,0,9,1255,796,9,56,29,27,10,0,10,0,0,0,0,0,34,0,
2020-11-21,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,789,463,326,576,483,13,37,5,2,30,549,432,7,24,2,22,7,5,2,1,0,0,1,0,2,0,
2020-11-21,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,278,157,121,1086,794,182,2,1,0,1,164,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-21,32,Provinsi Jawa Barat,3276,KOTA DEPOK,11921,8664,3257,8763,7037,1481,32,0,25,7,6736,5947,204,246,62,184,73,37,36,0,0,0,0,0,47,0,
2020-11-21,32,Provinsi Jawa Barat,3209,KAB. CIREBON,1389,485,904,476,328,46,7,0,1,6,1222,1104,72,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-21,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,10006,7696,2310,2177,36,2120,3,3,0,0,293,202,9,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-11-21,32,Provinsi Jawa Barat,3275,KOTA BEKASI,11089,9703,1386,9695,8984,401,651,374,174,103,8988,7124,142,127,31,96,0,0,0,3,1,1,1,148,144,0,
2020-11-21,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1532,836,696,716,657,41,3,0,1,2,135,94,1,343,343,0,5,5,0,0,0,0,0,0,0,0,
2020-11-21,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,1644,1123,521,2623,673,1915,39,19,14,6,891,851,16,0,0,0,8,1,7,0,0,0,0,0,2,0,
2020-11-21,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,5685,4261,1424,7218,6781,338,57,0,0,57,2132,1520,54,74,67,7,17,6,11,0,0,0,0,63,40,0,
2020-11-21,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,9524,6724,2800,9991,9079,842,173,150,0,23,3483,2557,56,478,229,249,64,0,64,0,0,0,0,0,78,0,
2020-11-21,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,3919,2276,1643,862,753,86,25,0,0,25,288,228,15,137,15,122,9,9,0,0,0,0,0,0,12,0,
2020-11-21,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1414,1048,366,1697,1630,51,10,1,1,8,319,113,2,9,3,6,1,1,0,0,0,0,0,0,3,0,
2020-11-21,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,3612,2435,1177,771,421,349,10,0,0,10,453,411,6,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-11-21,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7628,5409,1518,443,100,100,243,3943,3488,16,0,0,0,0,0,0,0,0,0,0,0,89,0,
2020-11-21,32,Provinsi Jawa Barat,3205,KAB. GARUT,13572,8173,5399,3524,674,2841,0,0,0,0,777,449,15,211,63,148,25,14,11,0,0,0,0,4,4,0,
2020-11-21,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2269,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-21,32,Provinsi Jawa Barat,3271,KOTA BOGOR,2834,2183,651,2503,1755,545,84,11,8,65,2478,2069,39,0,0,0,0,0,0,0,0,0,0,0,9,0,
2020-11-21,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,2494,1528,966,2255,1801,374,77,0,0,77,302,166,7,65,44,21,1,0,1,0,0,0,0,63,1,0,
2020-11-21,32,Provinsi Jawa Barat,3274,KOTA CIREBON,2785,1488,1297,343,287,26,2,1,0,1,420,346,18,132,132,0,2,0,2,0,0,0,0,0,1,0,
2020-11-21,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1726,922,804,936,535,398,0,0,0,0,78,51,24,0,0,0,4,3,1,0,0,0,0,0,0,0,
2020-11-21,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,382,295,13,0,0,0,0,0,0,0,0,0,0,0,7,0,
2020-11-21,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3925,2558,1367,2263,1959,146,31,0,2,29,1779,1101,21,0,0,0,0,0,0,0,0,0,0,0,80,0,
2020-11-21,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,2524,1388,1136,1360,982,283,10,1,1,8,817,449,26,17,0,17,4,0,4,0,0,0,0,0,11,0,
2020-11-21,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,2844,1811,1033,5535,5121,369,65,10,10,45,1134,734,18,125,0,125,86,3,83,5,3,0,2,0,6,0,
2020-11-21,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,596,326,7,0,0,0,0,0,0,0,0,0,0,86,2,0,
2020-11-21,32,Provinsi Jawa Barat,3216,KAB. BEKASI,8986,6990,1996,10193,5146,4696,185,96,36,53,5478,4789,56,36,0,36,93,93,0,0,0,0,0,0,55,0,
2020-11-21,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2086,1419,667,1203,452,746,11,0,0,11,331,297,10,19,0,19,4,4,0,0,0,0,0,0,0,0,
2020-11-22,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,10479,6341,4138,1289,928,350,9,0,0,9,1255,806,9,0,0,0,10,0,10,0,0,0,0,0,10,0,
2020-11-22,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,789,463,326,576,483,13,37,5,2,30,599,437,7,0,0,0,0,0,0,0,0,0,0,50,5,0,
2020-11-22,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,278,157,121,1086,794,182,2,1,0,1,164,151,2,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-11-22,32,Provinsi Jawa Barat,3276,KOTA DEPOK,12068,8757,3311,8809,7083,1481,32,0,25,7,6736,6011,204,147,93,54,46,46,0,0,0,0,0,0,64,0,
2020-11-22,32,Provinsi Jawa Barat,3209,KAB. CIREBON,1389,485,904,476,328,46,7,0,1,6,1222,1105,72,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-11-22,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,10006,7696,2310,2177,36,2120,3,3,0,0,294,203,9,0,0,0,0,0,0,0,0,0,0,1,1,0,
2020-11-22,32,Provinsi Jawa Barat,3275,KOTA BEKASI,11341,9955,1386,9695,8984,401,654,377,174,103,8988,7248,143,252,252,0,0,0,0,3,3,0,0,0,124,1,
2020-11-22,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1562,836,726,717,657,42,3,0,1,2,135,95,1,30,0,30,1,0,1,0,0,0,0,0,1,0,
2020-11-22,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,1644,1123,521,2626,676,1915,39,19,14,6,891,851,16,0,0,0,3,3,0,0,0,0,0,0,0,0,
2020-11-22,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,5710,4285,1425,7230,6793,338,57,0,0,57,2181,1563,54,25,24,1,12,12,0,0,0,0,0,49,43,0,
2020-11-22,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,9524,6724,2800,9991,9079,842,173,150,0,23,3512,2610,56,0,0,0,0,0,0,0,0,0,0,29,53,0,
2020-11-22,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,3919,2276,1643,862,753,86,25,0,0,25,288,228,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-22,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1418,1052,366,1698,1631,51,10,1,1,8,319,114,2,4,4,0,1,1,0,0,0,0,0,0,1,0,
2020-11-22,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,3612,2435,1177,771,421,349,10,0,0,10,453,411,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-22,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7741,5409,1631,448,100,103,245,3943,3546,16,0,0,0,113,0,113,5,0,3,2,0,58,0,
2020-11-22,32,Provinsi Jawa Barat,3205,KAB. GARUT,13572,8173,5399,3524,674,2841,0,0,0,0,778,452,15,0,0,0,0,0,0,0,0,0,0,1,3,0,
2020-11-22,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2269,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-22,32,Provinsi Jawa Barat,3271,KOTA BOGOR,2867,2201,666,2530,1773,554,84,11,8,65,2480,2112,39,33,18,15,27,18,9,0,0,0,0,2,43,0,
2020-11-22,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,2524,1558,966,2255,1801,374,77,0,0,77,438,167,7,30,30,0,0,0,0,0,0,0,0,136,1,0,
2020-11-22,32,Provinsi Jawa Barat,3274,KOTA CIREBON,2785,1488,1297,343,287,26,2,1,0,1,420,347,18,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-11-22,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1726,922,804,937,536,398,0,0,0,0,78,52,24,0,0,0,1,1,0,0,0,0,0,0,1,0,
2020-11-22,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,382,298,13,0,0,0,0,0,0,0,0,0,0,0,3,0,
2020-11-22,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3925,2558,1367,2263,1959,146,31,0,2,29,1779,1116,21,0,0,0,0,0,0,0,0,0,0,0,15,0,
2020-11-22,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,2524,1388,1136,1360,982,283,10,1,1,8,850,450,26,0,0,0,0,0,0,0,0,0,0,33,1,0,
2020-11-22,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,2844,1811,1033,5535,5121,369,65,10,10,45,1198,958,18,0,0,0,0,0,0,0,0,0,0,64,224,0,
2020-11-22,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,596,326,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-22,32,Provinsi Jawa Barat,3216,KAB. BEKASI,9013,7017,1996,10224,5176,4697,255,166,36,53,5485,4826,56,27,27,0,31,30,1,70,70,0,0,7,37,0,
2020-11-22,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2090,1419,671,1207,452,750,12,0,0,12,331,298,10,4,0,4,4,0,4,1,0,0,1,0,1,0,
2020-11-23,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,10479,6341,4138,1289,928,350,9,0,0,9,1255,873,9,0,0,0,0,0,0,0,0,0,0,0,67,0,
2020-11-23,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,789,463,326,576,483,13,37,5,2,30,601,445,7,0,0,0,0,0,0,0,0,0,0,2,8,0,
2020-11-23,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,278,157,121,1086,794,182,2,1,0,1,164,152,2,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-11-23,32,Provinsi Jawa Barat,3276,KOTA DEPOK,12253,8839,3414,8839,7106,1488,32,0,25,7,6736,6137,204,185,82,103,30,23,7,0,0,0,0,0,126,0,
2020-11-23,32,Provinsi Jawa Barat,3209,KAB. CIREBON,1389,485,904,476,328,46,7,0,1,6,1237,1111,72,0,0,0,0,0,0,0,0,0,0,15,6,0,
2020-11-23,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,10006,7696,2310,2178,36,2121,3,3,0,0,294,206,9,0,0,0,1,0,1,0,0,0,0,0,3,0,
2020-11-23,32,Provinsi Jawa Barat,3275,KOTA BEKASI,11551,10165,1386,9776,9065,401,659,378,175,106,9023,7484,143,210,210,0,81,81,0,5,1,1,3,35,236,0,
2020-11-23,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1562,836,726,717,657,42,3,0,1,2,135,98,1,0,0,0,0,0,0,0,0,0,0,0,3,0,
2020-11-23,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,1644,1123,521,2637,687,1915,39,19,14,6,891,853,16,0,0,0,11,11,0,0,0,0,0,0,2,0,
2020-11-23,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,5786,4361,1425,7249,6804,346,57,0,0,57,2234,1608,54,76,76,0,19,11,8,0,0,0,0,53,45,0,
2020-11-23,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,9524,6724,2800,9991,9079,842,173,150,0,23,3812,2756,56,0,0,0,0,0,0,0,0,0,0,300,146,0,
2020-11-23,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,3936,2280,1656,862,753,86,25,0,0,25,288,239,15,17,4,13,0,0,0,0,0,0,0,0,11,0,
2020-11-23,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1418,1052,366,1698,1631,51,10,1,1,8,319,162,2,0,0,0,0,0,0,0,0,0,0,0,48,0,
2020-11-23,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,3612,2435,1177,771,421,349,10,0,0,10,453,412,6,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-11-23,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7741,5409,1631,448,100,103,245,3943,3593,16,0,0,0,0,0,0,0,0,0,0,0,47,0,
2020-11-23,32,Provinsi Jawa Barat,3205,KAB. GARUT,13958,8559,5399,3563,700,2854,0,0,0,0,816,457,15,386,386,0,39,26,13,0,0,0,0,38,5,0,
2020-11-23,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2269,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-23,32,Provinsi Jawa Barat,3271,KOTA BOGOR,2880,2214,666,2546,1789,554,84,11,8,65,2480,2164,39,13,13,0,16,16,0,0,0,0,0,0,52,0,
2020-11-23,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,2534,1568,966,2255,1801,374,77,0,0,77,591,198,7,10,10,0,0,0,0,0,0,0,0,153,31,0,
2020-11-23,32,Provinsi Jawa Barat,3274,KOTA CIREBON,2785,1488,1297,343,287,26,2,1,0,1,420,350,18,0,0,0,0,0,0,0,0,0,0,0,3,0,
2020-11-23,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1752,940,812,937,536,398,0,0,0,0,78,52,24,26,18,8,0,0,0,0,0,0,0,0,0,0,
2020-11-23,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,382,300,13,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-11-23,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3925,2558,1367,2263,1959,146,31,0,2,29,1779,1195,21,0,0,0,0,0,0,0,0,0,0,0,79,0,
2020-11-23,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,2570,1388,1182,1374,982,297,10,1,1,8,854,456,26,46,0,46,14,0,14,0,0,0,0,4,6,0,
2020-11-23,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,2844,1811,1033,5535,5121,369,65,10,10,45,1198,961,18,0,0,0,0,0,0,0,0,0,0,0,3,0,
2020-11-23,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,596,330,9,0,0,0,0,0,0,0,0,0,0,0,4,2,
2020-11-23,32,Provinsi Jawa Barat,3216,KAB. BEKASI,9013,7017,1996,10224,5176,4697,255,166,36,53,5487,4904,56,0,0,0,0,0,0,0,0,0,0,2,78,0,
2020-11-23,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2123,1452,671,1209,453,751,12,0,0,12,331,298,10,33,33,0,2,1,1,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,10479,6341,4138,1321,937,373,9,0,0,9,1255,895,9,0,0,0,32,9,23,0,0,0,0,0,22,0,
2020-11-24,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,814,467,347,578,483,15,37,5,2,30,612,446,7,25,4,21,2,0,2,0,0,0,0,11,1,0,
2020-11-24,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,1185,419,766,1337,905,322,3,2,0,1,164,152,2,907,262,645,251,111,140,1,1,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3276,KOTA DEPOK,12407,8939,3468,8902,7169,1488,32,0,25,7,6736,6172,204,154,100,54,63,63,0,0,0,0,0,0,35,0,
2020-11-24,32,Provinsi Jawa Barat,3209,KAB. CIREBON,1389,485,904,476,328,46,7,0,1,6,1237,1111,72,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,10006,7696,2310,2178,36,2121,3,3,0,0,294,207,9,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-11-24,32,Provinsi Jawa Barat,3275,KOTA BEKASI,11826,10440,1386,9860,9149,401,668,385,176,107,9052,7580,143,275,275,0,84,84,0,9,7,1,1,29,96,0,
2020-11-24,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1562,836,726,719,657,44,3,0,1,2,135,98,1,0,0,0,2,0,2,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,1644,1123,521,2652,698,1919,39,19,14,6,891,853,16,0,0,0,15,11,4,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,5861,4436,1425,7295,6850,346,57,0,0,57,2277,1781,58,75,75,0,46,46,0,0,0,0,0,43,173,4,
2020-11-24,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,10342,7017,3325,10141,9079,992,173,150,0,23,3871,2785,56,818,293,525,150,0,150,0,0,0,0,59,29,0,
2020-11-24,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,3936,2280,1656,862,753,86,25,0,0,25,288,240,15,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-11-24,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1474,1083,391,1704,1632,56,10,1,1,8,319,163,2,56,31,25,6,1,5,0,0,0,0,0,1,0,
2020-11-24,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,3878,2590,1288,835,430,404,10,0,0,10,453,412,6,266,155,111,64,9,55,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7782,5409,1672,448,100,103,245,3943,3618,16,0,0,0,41,0,41,0,0,0,0,0,25,0,
2020-11-24,32,Provinsi Jawa Barat,3205,KAB. GARUT,13979,8580,5399,3570,706,2855,0,0,0,0,816,457,15,21,21,0,7,6,1,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2269,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3271,KOTA BOGOR,2916,2224,692,2558,1801,554,84,11,8,65,2480,2177,39,36,10,26,12,12,0,0,0,0,0,0,13,0,
2020-11-24,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,2544,1578,966,2255,1801,374,77,0,0,77,591,198,7,10,10,0,0,0,0,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3274,KOTA CIREBON,2849,1552,1297,343,287,26,2,1,0,1,420,350,18,64,64,0,0,0,0,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1790,966,824,937,536,398,0,0,0,0,118,52,24,38,26,12,0,0,0,0,0,0,0,40,0,0,
2020-11-24,32,Provinsi Jawa Barat,3213,KAB. SUBANG,474,424,50,5877,5803,12,19,19,0,0,382,302,13,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-11-24,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3925,2558,1367,2263,1959,146,31,0,2,29,1779,1201,21,0,0,0,0,0,0,0,0,0,0,0,6,0,
2020-11-24,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,2582,1388,1194,1378,982,301,11,1,1,9,970,459,26,12,0,12,4,0,4,1,0,0,1,116,3,0,
2020-11-24,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,2844,1811,1033,5535,5121,369,65,10,10,45,1198,963,18,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-11-24,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,596,330,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-24,32,Provinsi Jawa Barat,3216,KAB. BEKASI,9258,7198,2060,10285,5237,4697,256,167,36,53,5488,4922,56,245,181,64,61,61,0,1,1,0,0,1,18,0,
2020-11-24,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2133,1455,678,1216,456,755,12,0,0,12,331,298,10,10,3,7,7,3,4,0,0,0,0,0,0,0,
2020-11-25,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,10768,6403,4365,1346,962,373,9,0,0,9,1295,993,9,289,62,227,25,25,0,0,0,0,0,40,98,0,
2020-11-25,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,814,467,347,580,483,17,37,5,2,30,650,450,8,0,0,0,2,0,2,0,0,0,0,38,4,1,
